Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Internacional,Compare At Price / Internacional,Status
blacksound-fones-de-ouvido,,,,,,,,,Branco,,,,,"",0.0,shopify,350,continue,manual,89.90,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/bluesoundr-fone-de-ouvido-bluetooth-50-fone-de-ouvido-bluetooth-50-deltino-775752_500x_f917a893-e092-44b8-b224-97d8ed239d0f.jpg?v=1671818649,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/bluesoundr-fone-de-ouvido-bluetooth-50-fone-de-ouvido-bluetooth-50-deltino-branco-555312_500x_a7b222ba-966b-41f8-b733-20fd32d23fa3.jpg?v=1671818649,kg,,,,,
blacksound-fones-de-ouvido,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/bluesoundr-fone-de-ouvido-bluetooth-50-fone-de-ouvido-bluetooth-50-deltino-branco-555312_500x_a7b222ba-966b-41f8-b733-20fd32d23fa3.jpg?v=1671818649,4,,,,,,,,,,,,,,,,,,,,,,,,
borboleta-adutora-aparelho-exercitador-fitness,Borboleta Adutora - Aparelho Exercitador  Fitness,"<div style=""text-align: center;"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Aparelho exercitador fitness borboleta adutora. </span></div>
<div style=""text-align: center;"" data-mce-fragment=""1"">
<span data-mce-fragment=""1"">Feito com espuma grossa, macia e confortável. Serve para treinar perna, coxa e braço. Design moderno e leve, é super fácil de ser transportado.</span><img data-mce-fragment=""1"" height=""486"" src=""http://ae01.alicdn.com/kf/Hb24fb1a1eaac40299b561f53372d2c38O.jpg?width=800&amp;height=800&amp;hash=1600"" width=""486"" data-mce-selected=""1"" data-mce-src=""http://ae01.alicdn.com/kf/Hb24fb1a1eaac40299b561f53372d2c38O.jpg?width=800&amp;height=800&amp;hash=1600""><img data-mce-fragment=""1"" height=""494"" width=""494"" src=""http://ae01.alicdn.com/kf/H0ede8bfe7f1048d18d806b35dfd0260bC.jpg?width=800&amp;height=800&amp;hash=1600"" data-mce-src=""http://ae01.alicdn.com/kf/H0ede8bfe7f1048d18d806b35dfd0260bC.jpg?width=800&amp;height=800&amp;hash=1600""><img data-mce-fragment=""1"" height=""500"" width=""500"" src=""http://ae01.alicdn.com/kf/H8b59c74811a44654b2f526d5869fd933w.jpg?width=800&amp;height=800&amp;hash=1600"" data-mce-src=""http://ae01.alicdn.com/kf/H8b59c74811a44654b2f526d5869fd933w.jpg?width=800&amp;height=800&amp;hash=1600""> <img data-mce-fragment=""1"" height=""497"" src=""http://ae01.alicdn.com/kf/H9a89c54deb8b48c4a3bcb58b68585a50g.jpg?width=800&amp;height=800&amp;hash=1600"" width=""497"" data-mce-src=""http://ae01.alicdn.com/kf/H9a89c54deb8b48c4a3bcb58b68585a50g.jpg?width=800&amp;height=800&amp;hash=1600""><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1""> </span> <span data-mce-fragment=""1""> </span><img data-mce-fragment=""1"" height=""463"" src=""http://ae01.alicdn.com/kf/H0cecbabd32bd4983a400e2d13acaf415K.jpg?width=800&amp;height=800&amp;hash=1600"" width=""463"" data-mce-src=""http://ae01.alicdn.com/kf/H0cecbabd32bd4983a400e2d13acaf415K.jpg?width=800&amp;height=800&amp;hash=1600""><img data-mce-fragment=""1"" height=""460"" src=""http://ae01.alicdn.com/kf/Hbffc8c4a706b4cb394efde469ca270f7u.jpg?width=800&amp;height=800&amp;hash=1600"" width=""460"" data-mce-src=""http://ae01.alicdn.com/kf/Hbffc8c4a706b4cb394efde469ca270f7u.jpg?width=800&amp;height=800&amp;hash=1600""><img data-mce-fragment=""1"" height=""459"" src=""http://ae01.alicdn.com/kf/H26bad184d08c4b7688f2a7812b169af3x.jpg?width=800&amp;height=800&amp;hash=1600"" width=""459"" data-mce-src=""http://ae01.alicdn.com/kf/H26bad184d08c4b7688f2a7812b169af3x.jpg?width=800&amp;height=800&amp;hash=1600""><span data-mce-fragment=""1""> </span><img data-mce-fragment=""1"" height=""468"" src=""http://ae01.alicdn.com/kf/H9b001c5af22c459f970df1d53ecd7e412.jpg?width=800&amp;height=800&amp;hash=1600"" width=""468"" data-mce-src=""http://ae01.alicdn.com/kf/H9b001c5af22c459f970df1d53ecd7e412.jpg?width=800&amp;height=800&amp;hash=1600""><span data-mce-fragment=""1""> </span><img data-mce-fragment=""1"" height=""472"" src=""http://ae01.alicdn.com/kf/H5f0a78a94eae42c7b27fff0859cb8cb0r.jpg?width=800&amp;height=800&amp;hash=1600"" width=""472"" data-mce-src=""http://ae01.alicdn.com/kf/H5f0a78a94eae42c7b27fff0859cb8cb0r.jpg?width=800&amp;height=800&amp;hash=1600""><span data-mce-fragment=""1""> </span><span data-mce-fragment=""1""> </span><img data-mce-fragment=""1"" height=""492"" src=""http://ae01.alicdn.com/kf/H15ee2c9b2e0f483b9d4cf50e10519c39g.jpg?width=800&amp;height=800&amp;hash=1600"" width=""492"" data-mce-src=""http://ae01.alicdn.com/kf/H15ee2c9b2e0f483b9d4cf50e10519c39g.jpg?width=800&amp;height=800&amp;hash=1600"">
</div>
<div style=""text-align: center;"" data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"">
<div data-mce-fragment=""1"" style=""text-align: center;"" data-mce-style=""text-align: center;"">
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Características</strong></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Material: PVC, espuma, metal</span> </p>
<h3 data-mce-fragment=""1""><img data-mce-fragment=""1"" height=""240"" width=""240"" alt="""" src=""https://cdn.shopify.com/s/files/1/0648/5848/9058/files/Design_sem_nome_6_480x480.png?v=1653585159"" data-mce-src=""https://cdn.shopify.com/s/files/1/0648/5848/9058/files/Design_sem_nome_6_480x480.png?v=1653585159""></h3>
<p data-mce-fragment=""1""> Temos o orgulho em dizer que <b data-mce-fragment=""1"">garantimos o recebimento</b> com qualidade </p>
<div data-mce-fragment=""1"">desse produto ou seu dinheiro de volta!</div>
</div>
</div>
</div>
</div>
</div>
</div>",Dsers,,"","Fitness, Mais Vendidos",true,Cor,Rosa,,,,,"",0.0,shopify,100,continue,manual,178.60,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hbc67b4ce0da04576b088681c0c29799az.jpg?v=1671818645,1,Borboleta Adutora - Aparelho Exercitador  Fitness - Armazem,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S03de2ad0e9984efdabe2927d3829170ek.jpg?v=1671818645,kg,,,,,active
borboleta-adutora-aparelho-exercitador-fitness,,,,,,,,,Verde,,,,,"",0.0,shopify,100,continue,manual,178.60,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H2e8f35ce2f764ce28d67cbef5dc65cc6o.jpg?v=1671818645,2,Borboleta Adutora - Aparelho Exercitador  Fitness - loja top certa,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H2e8f35ce2f764ce28d67cbef5dc65cc6o.jpg?v=1671818645,kg,,,,,
borboleta-adutora-aparelho-exercitador-fitness,,,,,,,,,Roxo,,,,,"",0.0,shopify,100,continue,manual,178.60,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H578699ae745e4de5b5dcbb00103a4e23G.jpg?v=1671818645,3,Borboleta Adutora - Aparelho Exercitador  Fitness - loja top certa,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hbc67b4ce0da04576b088681c0c29799az.jpg?v=1671818645,kg,,,,,
borboleta-adutora-aparelho-exercitador-fitness,,,,,,,,,Cinza,,,,,"",0.0,shopify,100,continue,manual,178.60,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H133daf10c7d248969127174de92ebe04r.jpg?v=1671818645,4,Borboleta Adutora - Aparelho Exercitador  Fitness - loja top certa,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H5c9174cb4fe34b02adc94ac84e991268b.jpg?v=1671818645,kg,,,,,
borboleta-adutora-aparelho-exercitador-fitness,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/H5c9174cb4fe34b02adc94ac84e991268b.jpg?v=1671818645,5,Borboleta Adutora - Aparelho Exercitador  Fitness - Armazem,,,,,,,,,,,,,,,,,,,,,,,
borboleta-adutora-aparelho-exercitador-fitness,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/S03de2ad0e9984efdabe2927d3829170ek.jpg?v=1671818645,6,Borboleta Adutora - Aparelho Exercitador  Fitness - Armazem,,,,,,,,,,,,,,,,,,,,,,,
bubble-soap-bazooka-lancador-de-bolhas,Bubble Soap Bazooka - Lançador de Bolhas,"<h2 data-mce-fragment=""1""></h2>
<h3 style=""text-align: center;"" data-mce-fragment=""1"">O Bubble Soap Bazooka - Lançador de Bolhas  tem 69 buracos de bolha para explodir mais de 2.000 bolhas por minuto! Ele vem com<span data-mce-fragment=""1""> </span><strong data-mce-fragment=""1"">4 luzes coloridas</strong><span data-mce-fragment=""1""> </span>para trazer efeitos incríveis. Basta jogar sabão em pó e pronto!<br>
</h3>
<h3 style=""text-align: center;"" data-mce-fragment=""1""> </h3>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/aca1a54e12be1a8f38f1f1919ea3bcec_1_480x480.gif?v=1657565448"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/aca1a54e12be1a8f38f1f1919ea3bcec_1_480x480.gif?v=1657565448"">  </p>
<h3 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""> UM ENTRETENIMENTO SAUDÁVEL</strong></h3>
<div style=""text-align: center;"" data-mce-fragment=""1"">Sabemos que nos dias de hoje é<strong data-mce-fragment=""1""> difícil manter as crianças longe dos vídeo games e celulares</strong>. São raros os brinquedos que conseguem manter elas entretidas por muito tempo.</div>
<div style=""text-align: center;"" data-mce-fragment=""1"">Nesse ponto a Bubble Soap Bazooka<em data-mce-fragment=""1""> </em>se sai muito bem. Sendo um brinquedo <strong data-mce-fragment=""1"">inovador e diferente dos brinquedos tradicionais</strong>, as crianças passam horas brincando com ele.<br data-mce-fragment=""1"">  </div>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/bazookaaa_480x480.jpg?v=1662159623"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/bazookaaa_480x480.jpg?v=1662159623"">  </p>
<h2 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">DIVERSÃO PARA TODA FAMÍLIA</strong></h2>
<p data-mce-fragment=""1"">A Bubble Soap Bazooka<em data-mce-fragment=""1""> </em><strong data-mce-fragment=""1"">alegra e diverte</strong> pessoas de <strong data-mce-fragment=""1"">todas as idades</strong>. Seja crianças, adultos, jovens ou idosos, <strong data-mce-fragment=""1"">todos vão adorar</strong> brincar com as <strong data-mce-fragment=""1"">centenas de bolhas</strong> que serão espalhadas no ar. Um <strong data-mce-fragment=""1"">ótimo brinquedo</strong> para<strong data-mce-fragment=""1""> unir as crianças e adultos</strong> e deixá-los ainda mais próximos.<br data-mce-fragment=""1"">  </p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/WhatsApp_Image_2022-09-02_at_20.10.00_480x480.jpg?v=1662161977"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/WhatsApp_Image_2022-09-02_at_20.10.00_480x480.jpg?v=1662161977"">  </p>
<p data-mce-fragment=""1"">A fase de 3 a 12 anos é a fase que mais exige que os país fiquem mais próximos dos seus filhos sendo assim a Bubble Soap Bazooka - Lançador de Bolhas será perfeita para você se aproximar dos seus filhos!<br data-mce-fragment=""1"">  </p>
<p data-mce-fragment=""1""><img src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/5e30f9d3ef82023f86f23946f01ea385_480x480.jpg?v=1657566106"" alt="""" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0267/6287/0844/files/5e30f9d3ef82023f86f23946f01ea385_480x480.jpg?v=1657566106"">  </p>
<h3 style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">MATERIAL ULTRA RESISTENTE</strong></h3>
<p data-mce-fragment=""1"">Feito em<strong data-mce-fragment=""1""> plástico reforçado ultra resistente</strong>, a Bubble Soap Bazooka - Lançador de Bolhas<em data-mce-fragment=""1""> </em>foi produzida para <strong data-mce-fragment=""1"">resistir a quedas de até 10 metros de altura</strong>. Esqueça aqueles brinquedos que a criança brinca uma vez e ele já estraga. Ao comprar a Bubble Soap Bazooka - Lançador de Bolhas<em data-mce-fragment=""1""> </em>você tem a <strong data-mce-fragment=""1"">garantia</strong> de estar adquirindo um brinquedo de <strong data-mce-fragment=""1"">alta qualidade e durabilidade</strong>.</p>
<p data-mce-fragment=""1""> <br data-mce-fragment=""1""></p>
<h3 data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/amigos_pipoca_filminho._1_480x480_1_480x4_9a9f0837-8528-44d2-aefd-e54a7148af5e_480x480.webp?v=1662161780"" style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0584/0279/9770/files/amigos_pipoca_filminho._1_480x480_1_480x4_9a9f0837-8528-44d2-aefd-e54a7148af5e_480x480.webp?v=1662161780""></h3>
<div style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">O BRINQUEDO POSSUI BATERIA DE LÍTIO, QUE É CARREGADA ATRAVÉS DE CABO USB, OU SEJA, NÃO PRECISA DE PILHA!</strong></div>
<div style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></div>
<div style=""text-align: center;"" data-mce-fragment=""1""><strong data-mce-fragment=""1"">Especificações:</strong></div>
<div style=""text-align: center;"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Material:<span data-mce-fragment=""1""> </span></strong>Plástico de alta resistência</div>
<div style=""text-align: center;"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"">Pacote inclui: </strong>1x Máquina De Bolhas, 1x Bandeja de bolhas, 1x Bateria de lítio, 1x Cabo de carregamento.</div>",DSERS,,"","Kids, Mais Vendidos",true,Cor,Rosa,,,,,"",0.0,shopify,350,continue,manual,247.97,277.90,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Buraco-gatling-bolha-m-quina-para-crian-as-autom-tico-bazooka-bolha-arma-sagacidade-cor-luz.jpg_640x640_600x_9aa50a8d-107b-4148-a1e3-d2f66c3fba58.jpg?v=1671818638,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Designsemnome_31_1_800x_600x_481fb706-8af2-4704-8dfd-b173f02628b2.jpg?v=1671818638,kg,,,,,active
bubble-soap-bazooka-lancador-de-bolhas,,,,,,,,,Azul e Amarelo,,,,,"",0.0,shopify,350,continue,manual,247.97,277.90,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Designsemnome_31_1_800x_600x_481fb706-8af2-4704-8dfd-b173f02628b2.jpg?v=1671818638,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/lancador-de-bolhas-de-sabao-bazooka-oferta-dia-das-criancas-0-so-trend-shop-azul-152179_800x_4cff3336-5852-4634-af19-0453d5094c63.jpg?v=1671818638,kg,,,,,
bubble-soap-bazooka-lancador-de-bolhas,,,,,,,,,Lilás,,,,,"",0.0,shopify,300,continue,manual,247.97,277.90,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/lancador-de-bolhas-de-sabao-bazooka-oferta-dia-das-criancas-0-so-trend-shop-azul-152179_800x_4cff3336-5852-4634-af19-0453d5094c63.jpg?v=1671818638,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Buraco-gatling-bolha-m-quina-para-crian-as-autom-tico-bazooka-bolha-arma-sagacidade-cor-luz.jpg_640x640_600x_9aa50a8d-107b-4148-a1e3-d2f66c3fba58.jpg?v=1671818638,kg,,,,,
cama-pet-toca,Cama Pet Toca,"<h1 style=""text-align: center;"" data-mce-style=""text-align: center;"" data-mce-fragment=""1""><span data-mce-fragment=""1"">A Cama Pet Toca mais confortável da internet que seu amigo vai amar!</span></h1>
<h4 style=""text-align: center;"" data-mce-style=""text-align: center;"" data-mce-fragment=""1""><span data-mce-fragment=""1"">Seja em dias amenos ou nas noites mais frias, a <strong data-mce-fragment=""1"">Cama Pet Toca</strong> é garantia de conforto na certa. O seu pet vai desfrutar de uma experiência única de conforto e segurança. </span></h4>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" alt="""" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/files/s-l1600_480x480.jpg?v=1654282309"" data-mce-style=""display: block; margin-left: auto; margin-right: auto;"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/files/s-l1600_480x480.jpg?v=1654282309"" data-mce-fragment=""1""></span></p>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">ACONCHEGO</strong> - Além de ser uma fofura e combinar com todos os ambientes, nossa Cama Pet Toca possui um design de Toquinha, com o objetivo de proporcionar ao seu animal de estimação a experiência de dormir com o maior aconchego do mundo. </span></h4>
<p><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hf9db3a9f65b840a08a7b2d3d3b6bd3a5a_480x480.jpg?v=1654264981"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hf9db3a9f65b840a08a7b2d3d3b6bd3a5a_480x480.jpg?v=1654264981""></span></p>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">SONO TRANQUILO</strong> - É inspirada em um conceito antigo que é praticado por terapeutas para ajudar a aliviar a ansiedade. O formato de toquinha cria uma sensação de segurança e permite que seu pet se acalme mais rápido, relaxe facilmente e durma profundamente. </span></h4>
<p><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H26f8705567db405283794ef0c5008f97r_480x480.jpg?v=1654264979"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H26f8705567db405283794ef0c5008f97r_480x480.jpg?v=1654264979""></span></p>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">DIFERENCIADA</strong> - A Cama Pet Toca  possui um design diferenciado por ser em formato de toca envelope, muito diferente do que está disponível no mercado pet nacional.</span></h4>
<p><span data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H317cbd9da5e0432cbdf72e93b1d143c5X_480x480.jpg?v=1654264978"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H317cbd9da5e0432cbdf72e93b1d143c5X_480x480.jpg?v=1654264978""></span></p>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1""></strong></span></h4>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H78e0d734a3f742fb9bee48ae66ebf345S_480x480.jpg?v=1654264974"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/H78e0d734a3f742fb9bee48ae66ebf345S_480x480.jpg?v=1654264974""></strong></span></h4>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hcab860c44c5744f89581d38b5002735b2_480x480.jpg?v=1654264971"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hcab860c44c5744f89581d38b5002735b2_480x480.jpg?v=1654264971""></strong></span></h4>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" alt="""" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hd475390e5abe41459970afc537276390I_480x480.jpg?v=1654264970"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/products/Hd475390e5abe41459970afc537276390I_480x480.jpg?v=1654264970""></strong></span></h4>
<h4 data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1""><img style=""display: block; margin-left: auto; margin-right: auto;"" alt="""" src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/files/61WAj36oleL_480x480.jpg?v=1654282839"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0548/7103/1855/files/61WAj36oleL_480x480.jpg?v=1654282839""></strong></span></h4>
<h4 data-mce-fragment=""1"">
<span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Características:</strong></span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Tipo: Casinha/toca para animais de estimação.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Material: Fleece / Algodão / Poliéster.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Contém no pacote: 1 x casinha.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Sugestão de modo de lavagem: Manual.</span><br data-mce-fragment=""1"">
</h4>
<h4 data-mce-fragment=""1"">
<span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Aviso prévio:</strong></span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">-Sugerimos que você meça seu Pet e compare com as medidas do produto.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">-Se ficar em dúvida entre dois tamanhos sugerimos que opte pelo tamanho maior.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">-Pode haver uma margem de erro entre 1-3cm devido a medição manual.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">-Como computadores diferentes exibem as cores de maneira diferente, a cor do item real pode variar ligeiramente das imagens abaixo.<br data-mce-fragment=""1""></span>
</h4>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""></span><span data-mce-fragment=""1""></span><span data-mce-fragment=""1""></span><span data-mce-fragment=""1""></span><span data-mce-fragment=""1""></span><br></p>",DSERS,,"","Mais Vendidos, Pets",true,Cor,Marrom,,,,,"",0.0,shopify,200,continue,manual,189.90,,true,true,"",https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hf9db3a9f65b840a08a7b2d3d3b6bd3a5a_480x480_cdc80f61-1292-476b-a6f7-9d5c74d18bb8.jpg?v=1671818634,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0695/0607/2894/products/Hf9db3a9f65b840a08a7b2d3d3b6bd3a5a_480x480_cdc80f61-1292-476b-a6f7-9d5c74d18bb8.jpg?v=1671818634,kg,,,,,active
